"filename","replicate","tau","vhi","alpha","expt","prod_loss_cost","incidence","mmr_cost","directMedicalCost","totalCost"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_106",106,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",27362.6436781609,3,1545053856,19475.25,1545100693.89368
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_107",107,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",52016904.2286079,16553,1545053856,107457937.75,1704528697.97861
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_108",108,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",52014.0357598979,16,1545053856,103868,1545209738.03576
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_109",109,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",621110.593869732,154,1545053856,999729.5,1546674696.09387
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_11",11,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",303914.367816092,106,1545053856,688125.5,1546045895.86782
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_110",110,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",4966174.98275862,1432,1545053856,9296186,1559316216.98276
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_111",111,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",4173.69093231164,1,1545053856,6491.75,1545064521.44093
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_112",112,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",757478.512132822,234,1545053856,1519069.5,1547330404.01213
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_113",113,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",0,1,1545053856,6491.75,1545060347.75
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_114",114,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",28001.9157088123,1,1545053856,6491.75,1545088349.66571
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_115",115,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",5852.49042145595,1,1545053856,6491.75,1545066200.24042
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_116",116,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",4597.70114942529,3,1545053856,19475.25,1545077928.95115
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_117",117,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",34596.7432950192,4,1545053856,25967,1545114419.7433
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_118",118,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",100892.643678161,26,1545053856,168785.5,1545323534.14368
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_119",119,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",643587.158365262,209,1545053856,1356775.75,1547054218.90837
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_12",12,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",372078636.971903,70322,1545053856,456512843.5,2373645336.4719
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_120",120,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",10114.9425287356,3,1545053856,19475.25,1545083446.19253
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_121",121,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",7204.3422733078,6,1545053856,38950.5,1545100010.84227
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_123",123,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",69000.2618135376,18,1545053856,116851.5,1545239707.76181
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_124",124,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",1645266.40485313,704,1545053856,4570192,1551269314.40485
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_125",125,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",10789.2720306513,1,1545053856,6491.75,1545071137.02203
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_126",126,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",10027.7777777778,3,1545053856,19475.25,1545083359.02778
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_127",127,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",8688.69731800767,1,1545053856,6491.75,1545069036.44732
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_128",128,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",594336.436781609,103,1545053856,668650.25,1546316842.68678
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_13",13,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",2045678.63984674,1196,1545053856,7764133,1554863667.63985
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_130",130,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",8488787.68326948,2938,1545053856,19072761.5,1572615405.18327
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_131",131,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",35681.9923371647,1,1545053856,6491.75,1545096029.74234
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_132",132,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",150.191570881226,1,1545053856,6491.75,1545060497.94157
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_133",133,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",7499831.44763729,2350,1545053856,15255612.5,1567809299.94764
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_134",134,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",883.780332056196,4,1545053856,25967,1545080706.78033
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_135",135,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",32982380.6666667,9878,1545053856,64125506.5,1642161743.16667
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_136",136,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",13869.7318007663,1,1545053856,6491.75,1545074217.4818
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_137",137,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",13532.7586206897,1,1545053856,6491.75,1545073880.50862
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_138",138,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",29803065.0740741,8378,1545053856,54387881.5,1629244802.57407
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_139",139,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",82088.5249042146,17,1545053856,110359.75,1545246304.2749
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_14",14,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",81927.3946360153,8,1545053856,51934,1545187717.39464
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_140",140,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",27030418.7011494,7602,1545053856,49350283.5,1621434558.20115
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_141",141,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",5179573.67752235,1551,1545053856,10068704.25,1560302133.92752
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_142",142,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",497056.717752235,150,1545053856,973762.5,1546524675.21775
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_143",143,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",33461.6858237548,3,1545053856,19475.25,1545106792.93582
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_144",144,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",9928022.45338442,2996,1545053856,19449283,1574431161.45338
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_145",145,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",169717264.804598,46085,1545053856,299172298.75,2013943419.5546
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_146",146,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",51272871.5747126,15542,1545053856,100894778.5,1697221506.07471
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_147",147,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",13134.0996168582,4,1545053856,25967,1545092957.09962
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_148",148,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",8386157.03320562,3003,1545053856,19494725.25,1572934738.28321
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_149",149,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",42724.6487867177,6,1545053856,38950.5,1545135531.14879
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_15",15,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",645077.477650064,212,1545053856,1376251,1547075184.47765
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_150",150,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",13196.1111111111,6,1545053856,38950.5,1545106002.61111
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_151",151,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",299944.750957855,58,1545053856,376521.5,1545730322.25096
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_152",152,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",60780010.912516,16071,1545053856,104328914.25,1710162781.16252
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_153",153,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",840627.892720307,391,1545053856,2538274.25,1548432758.14272
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_154",154,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",30720949.4770115,9965,1545053856,64690288.75,1640465094.22701
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_155",155,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",107007395.328863,28438,1545053856,184612386.5,1836673637.82886
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_156",156,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",17882.0561941252,10,1545053856,64917.5,1545136655.55619
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_157",157,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",15666.6666666666,2,1545053856,12983.5,1545082506.16667
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_158",158,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",5823.75478927204,2,1545053856,12983.5,1545072663.25479
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_159",159,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",29382.969348659,10,1545053856,64917.5,1545148156.46935
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_16",16,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",0,1,1545053856,6491.75,1545060347.75
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_160",160,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",8597.70114942528,3,1545053856,19475.25,1545081928.95115
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_161",161,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",30774694.4137931,8298,1545053856,53868541.5,1629697091.91379
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_162",162,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",17790323.1123883,5861,1545053856,38048146.75,1600892325.86239
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_163",163,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",0,2,1545053856,12983.5,1545066839.5
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_164",164,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",175845.785440613,55,1545053856,357046.25,1545586748.03544
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_165",165,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",12957.8544061303,3,1545053856,19475.25,1545086289.10441
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_167",167,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",2298.85057471264,2,1545053856,12983.5,1545069138.35057
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_168",168,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",16475263.2394636,5725,1545053856,37165268.75,1598694387.98946
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_169",169,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",10129.3103448276,1,1545053856,6491.75,1545070477.06034
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_17",17,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",2569516.06257982,1182,1545053856,7673248.5,1555296620.56258
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_170",170,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",734800.670498085,244,1545053856,1583987,1547372643.6705
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_171",171,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",780239.952745849,229,1545053856,1486610.75,1547320706.70275
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_172",172,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",0,1,1545053856,6491.75,1545060347.75
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_173",173,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",143232.120051086,27,1545053856,175277.25,1545372365.37005
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_174",174,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",54097247.6685824,13076,1545053856,84886123,1684037226.66858
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_175",175,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",143623.563218391,41,1545053856,266161.75,1545463641.31322
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_176",176,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",19358.2375478927,1,1545053856,6491.75,1545079705.98755
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_177",177,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",17804.4061302682,5,1545053856,32458.75,1545104119.15613
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_178",178,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",9273.94636015324,1,1545053856,6491.75,1545069621.69636
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_179",179,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",27317831.848659,7529,1545053856,48876385.75,1621248073.59866
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_18",18,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",5549077.79182631,1732,1545053856,11243711,1561846644.79183
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_180",180,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",76597.3180076628,20,1545053856,129835,1545260288.31801
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_181",181,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",41057308.4182631,12068,1545053856,78342439,1664453603.41826
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_182",182,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",31666.6666666667,2,1545053856,12983.5,1545098506.16667
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_183",183,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",21339.2464878672,4,1545053856,25967,1545101162.24649
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_185",185,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",2283.52490421456,1,1545053856,6491.75,1545062631.2749
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_186",186,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",3367.43295019157,1,1545053856,6491.75,1545063715.18295
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_187",187,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",11708.8122605364,5,1545053856,32458.75,1545098023.56226
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_188",188,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",15402.2988505747,1,1545053856,6491.75,1545075750.04885
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_189",189,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",0,1,1545053856,6491.75,1545060347.75
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_19",19,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",0,2,1545053856,12983.5,1545066839.5
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_190",190,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",7143052.96296296,2092,1545053856,13580741,1565777649.96296
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_191",191,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",4681.99233716475,2,1545053856,12983.5,1545071521.49234
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_192",192,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",2971.26436781609,2,1545053856,12983.5,1545069810.76437
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_193",193,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",17840.8684546615,19,1545053856,123343.25,1545195040.11845
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_194",194,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",6590.03831417624,2,1545053856,12983.5,1545073429.53831
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_195",195,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",42867684.8499362,11810,1545053856,76667567.5,1664589108.34994
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_75_alpha_vacc_15/replicate_196",196,0.5,75,15,"tau_0.5_vhi_75_alpha_vacc_15",0,1,1545053856,6491.75,1545060347.75
